amt;themen_codes;themen;titel;beschreibung;formate;aktualisiert;url;slug;amt_id
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI, EDUC, REGI;Bevölkerung und Gesellschaft / Bildung, Kultur und Sport / Regionen und Städte;Schülerinnen und Schüler an allgemeinbildenden Schulen in Wiesbaden - 2016 bis 2024;"Dieser Datensatz ist ein Auszug aus dem Statistischen Informationssystems des Amtes für Statistik und Stadtforschung aus dem Kapitel 'Bildung und Ausbildung'. Die Erhebungen an den allgemeinbildenden und den beruflichen Schulen beruhen auf einer Verordnung des Hessischen Kultusministeriums; sie werden jährlich im Herbst zu Beginn des Schuljahres durchgeführt und erstrecken sich auf alle öffentlichen und privaten Schulen. Alle Angaben beziehen sich auf den Schulort Wiesbaden – unabhängig vom Wohnort der Schülerinnen und Schüler. Aus Gründen des Datenschutzes und der statistischen Geheimhaltung werden Einzelwerte mit sehr geringen Fallzahlen nicht ausgewiesen. Betroffene Werte sind in den bereitgestellten Daten als fehlend gekennzeichnet (leeres Feld im CSV bzw. null im JSON). Quelle: Hessisches Statistisches Landesamt Erläuterungen: - Migrationshintergrund: Bei Schülerinnen und Schülern ist ein Migrationshintergrund anzunehmen, wenn mindestens eines der folgenden Merkmale zutrifft: mindestens eine nichtdeutsche Staatsangehörigkeit; nichtdeutsches Geburtsland; nichtdeutsche Verkehrssprache in der Familie bzw. im häuslichen Umfeld. Spaltenübersicht: - Jahr - Schüler/-innen gesamt - Grundschüler/-innen gesamt - Hauptschüler/-innen gesamt - Realschüler/-innen gesamt - Mittelstufenschüler/-innen gesamt - Gymnasialschüler/-innen gesamt - IGS-Schüler/-innen gesamt - Förderschüler/-innen gesamt - o.A. (Seiteneinsteiger) gesamt - Schülerinnen gesamt - Grundschülerinnen - Hauptschülerinnen - Realschülerinnen - Mittelstufenschülerinnen - Gymnasialschülerinnen - IGS-Schülerinnen - Förderschülerinnen - Seiteneinsteigerinnen - ausländische Schüler/-innen - ausländische Grundschüler/-innen - ausländische Hauptschüler/-innen - ausländische Realschüler/-innen - ausländische Mittelstufenschüler/-innen - ausländische Gymnasialschüler/-innen - ausländische IGS-Schüler/-innen - ausländische Förderschüler/-innen - ausländische Seiteneinsteiger/-innen - Schüler/-innen mit Migrationshintergrund - Grundschüler/-innen mit Migrationshintergrund - Hauptschüler/-innen mit Migrationshintergrund - Realschüler/-innen mit Migrationshintergrund - Mittelstufenschüler/-innen mit Migrationshintergrund - Gymnasialschüler/-innen mit Migrationshintergrund - IGS-Schüler/-innen mit Migrationshintergrund - Förderschüler/-innen mit Migrationshintergrund - Seiteneinsteiger/-innen mit Migrationshintergrund - Privatschüler/-innen gesamt - Grundschüler/-innen privat - Hauptschüler/-innen privat - Realschüler/-innen privat - Mittelstufenschüler/-innen privat - Gymnasialschüler/-innen privat - IGS-Schüler/-innen privat - Förderschüler/-innen privat - Seiteneinsteiger/-innen privat Weitere Informationen und Graphiken sind zu finden im Kapitel 'Bildung und Ausbildung' unter https://www.wiesbaden.de/jahrbuch. Bei Fragen und Wünschen bitte an das Postfach statistik@wiesbaden.de wenden.";CSV, JSON;2026-01-14;https://opendata.cloud.wiesbaden.de/app/data-catalog/61bd11e9-2d59-4421-a521-716185fa60f5;61bd11e9-2d59-4421-a521-716185fa60f5;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI, REGI;Bevölkerung und Gesellschaft / Regionen und Städte;Baufertigstellungen Wohnungen in Wiesbaden – 2011 bis 2024;Dieser Datensatz ist ein Auszug aus dem Statistischen Informationssystems des Amtes für Statistik und Stadtforschung aus dem Kapitel 'Bauen und Wohnen'. Quelle: Hessisches Statistisches Landesamt Erläuterungen: - Als Wohnung gilt die Gesamtheit der Räume, die zur Unterbringung eines Haushalts bestimmt ist und die eine eigene Küche oder Kochnische sowie einen eigenen Wohnungseingang aufweist. - Wohngebäude sind Gebäude, die mindestens zur Hälfte (gemessen an der Gesamtnutzfläche) Wohnzwecken dienen. - Nichtwohngebäude sind Gebäude, die überwiegend für Nichtwohnzwecke (gemessen an der Gesamtnutzfläche) bestimmt sind. Hierzu zählen beispielsweise Bürogebäude, gewerbliche Betriebsgebäude oder Schulgebäude. Als Nichtwohngebäude werden aber auch Gebäude mit gemischter Nutzung gezählt, bei denen weniger als die Hälfte Wohnzwecken dient. - Baugenehmigungen, Baufertigstellungen und Bauabgänge sind Erhebungsgegenstand der Hochbaustatistik. Erfasst werden alle genehmigungs-, zustimmungs- oder anzeigepflichtigen Baumaßnahmen, bei denen Wohnraum oder sonstiger Nutzraum geschaffen, verändert oder der Nutzung (z.B. durch Abbruch) entzogen wird. Die Statistik der Baugenehmigungen gibt Aufschluss über das Ausmaß der geplanten Baumaßnahmen und die voraussichtliche Entwicklung der Bauwirtschaft. Die Baufertigstellungen werden im gleichen Umfang wie die Baugenehmigungen erfasst. Ebenso wird der Abgang an Gebäuden, Wohnungen und Wohnräumen durch Abbruch bzw. Nutzungsänderung registriert. Spaltenübersicht: - Jahr - Fertiggestellte Wohngebäude - Fertiggestellte Gebäude mit 1 und 2 Wohnungen - Fertiggestellte Gebäude mit 3 und mehr Wohnungen - Fertiggestellte Nichtwohngebäude - Fertiggestellte Büro- und Verwaltungsgebäude - Fertiggestellte Betriebsgebäude - Fertiggestellte Nutzfläche in qm von Nichtwohngebäuden - Zu- / Abgang von Wohnungen an bestehenden Gebäuden in der Baufertiggestellung Weitere Informationen und Graphiken sind zu finden im Kapitel 'Bauen und Wohnen' unter https://www.wiesbaden.de/jahrbuch. Bei Fragen und Wünschen bitte an das Postfach statistik@wiesbaden.de wenden.;CSV, JSON;2026-01-14;https://opendata.cloud.wiesbaden.de/app/data-catalog/f162b8cd-5b50-428c-8d21-8f37566203f6;f162b8cd-5b50-428c-8d21-8f37566203f6;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI, REGI;Bevölkerung und Gesellschaft / Regionen und Städte;Immobilienmarkt Wohnbauland Bodenrichtwert in Wiesbaden – 2000 bis 2024;Dieser Datensatz ist ein Auszug aus dem Statistischen Informationssystems des Amtes für Statistik und Stadtforschung aus dem Kapitel 'Bauen und Wohnen'. Quelle: Gutachterausschuss für Immobilienwerte für den Bereich der Stadt Wiesbaden Erläuterungen: - Als Wohnung gilt die Gesamtheit der Räume, die zur Unterbringung eines Haushalts bestimmt ist und die eine eigene Küche oder Kochnische sowie einen eigenen Wohnungseingang aufweist. - Eigentumswohnungen sind Wohnungen, an denen durch Eintragung im Grundbuch Eigentum nach dem Wohnungseigentumsgesetz begründet worden ist. Zum Wohnungseigentum gehören das Sondereigentum an einer Wohnung sowie ein Miteigentumsanteil am Grundstück und an gemeinschaftlichen Gebäudeteilen. Ein Wohngebäude besteht entweder ausschließlich aus Eigentumswohnungen, oder es befindet sich überhaupt keine Eigentumswohnung darin. Eigentumswohnungen können vermietet oder von den Eigentümern selbst bewohnt sein. Spaltenübersicht: - Jahr - Bodenrichtwert: Durchschnittspreise (EUR pro qm) - Durchschnittspreise (1000 EUR): Doppelhaushälften - Durchschnittspreise (1000 EUR): Reihenhäuser - Durchschnittspreise (1000 EUR): freistehende Einfamilienhäuser - Durchschnittspreise (EUR pro qm): Eigentumswohnungen - Durchschnittspreise (EUR pro qm): Erstverkauf nach Umwandlung von Mietwohnungen - Durchschnittspreise (EUR pro qm): Neubauwohnungen - Durchschnittspreise (EUR pro qm): Wiederverkauf - Wohnbauland: Durchschnittspreise (EUR pro qm) Weitere Informationen und Graphiken sind zu finden im Kapitel 'Bauen und Wohnen' unter https://www.wiesbaden.de/jahrbuch. Bei Fragen und Wünschen bitte an das Postfach statistik@wiesbaden.de wenden.;CSV, JSON;2026-01-14;https://opendata.cloud.wiesbaden.de/app/data-catalog/c917b86d-396e-4fb8-a6be-f328f079101f;c917b86d-396e-4fb8-a6be-f328f079101f;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI, REGI;Bevölkerung und Gesellschaft / Regionen und Städte;Kurzinfo Bevölkerungsbestand nach Ortsbezirken in Wiesbaden - August 2025;Dieser Datensatz ist ein Auszug aus den monatlichen Kurzinformationen über den Bevölkerungsbestand des Amtes für Statistik und Stadtforschung. Im PDF Format erscheinen die Kurzinformation unter: https://www.wiesbaden.de/leben-in-wiesbaden/stadtportraet/daten-fakten/statistik-aktuell. Der Feststellung der Bevölkerungszahl liegt der Begriff der Bevölkerung am Ort der alleinigen bzw. Hauptwohnung zu Grunde. Zur Bevölkerung zählen demnach auch die mit Hauptwohnsitz gemeldeten ausländischen und staatenlosen Personen, nicht dagegen die Personen, die nur mit Nebenwohnsitz in Wiesbaden gemeldet sind. Ebenfalls nicht zur ausgewiesenen Bevölkerung gehören die Angehörigen der ausländischen Stationierungsstreitkräfte sowie deren Familien. Als Quelle für die Bevölkerungszahl in Wiesbaden gilt wie in anderen Städten und Kommunen dabei das Einwohnermeldewesen der Stadt, sodass sich die hier veröffentlichte Einwohnerzahl von der amtlichen Bevölkerungszahl unterscheidet, die von den Statistischen Landesämtern durch Fortschreibung der Volkszählungs- bzw. Zensusergebnisse ermittelt wird. Seit Einführung der Zweitwohnungssteuer am 1.1.2016 ist im Einwohnerregister von einer realistischen Zahl der Personen mit Nebenwohnsitz auszugehen, zusammen mit der Bevölkerung am Ort der Hauptwohnung bilden beide die wohnberechtigte Bevölkerung. Quelle: Melderegister, emeld21 Erläuterungen: - Als Ausländerinnen und Ausländer gelten Personen, die nicht die deutsche Staatsangehörigkeit besitzen. Dazu gehören auch Staatenlose und Personen mit ungeklärter Staatsangehörigkeit. Deutsche, die zugleich eine andere Staatsangehörigkeit besitzen, zählen dagegen nicht zu diesem Personenkreis. Die Klassifikation der Staatsangehörigkeiten basiert auf der vom Statistischen Bundesamt herausgegebenen Staats- und Gebietssystematik. Teilweise gibt es im Einwohnermeldedatensatz noch Personen mit Staatsangehörigkeitsschlüsseln, die heute nicht mehr aktuell sind: So wird Jugoslawien-Altfall zu Serbien, Sowjetunion-Altfall zur Russischen Föderation, CSSR-Altfall zur Tschechischen Republik hinzugerechnet. Als ausländische EU-Bürger/-innen werden die Staatsangehörigen der Nationen bezeichnet, die zu dem jeweiligen Stichtag Mitglied der Europäischen Union sind. Spaltenübersicht: - ortsbezirk_id - ortsbezirk_name - bevoelkerung - frauen - deutsche - auslaender_innen Weitere jährliche Informationen und Graphiken sind zu finden im Kapitel 'Bevölkerung' unter https://www.wiesbaden.de/jahrbuch. Bei Fragen und Wünschen bitte an das Postfach statistik@wiesbaden.de wenden.;CSV, JSON;2026-01-16;https://opendata.cloud.wiesbaden.de/app/data-catalog/302cde9f-779c-428b-97fb-1846c0c650c3;302cde9f-779c-428b-97fb-1846c0c650c3;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI, REGI;Bevölkerung und Gesellschaft / Regionen und Städte;Kurzinfo Bevölkerungsbestand nach Ortsbezirken in Wiesbaden - Februar 2025;Dieser Datensatz ist ein Auszug aus den monatlichen Kurzinformationen über den Bevölkerungsbestand des Amtes für Statistik und Stadtforschung. Im PDF Format erscheinen die Kurzinformation unter: https://www.wiesbaden.de/leben-in-wiesbaden/stadtportraet/daten-fakten/statistik-aktuell. Der Feststellung der Bevölkerungszahl liegt der Begriff der Bevölkerung am Ort der alleinigen bzw. Hauptwohnung zu Grunde. Zur Bevölkerung zählen demnach auch die mit Hauptwohnsitz gemeldeten ausländischen und staatenlosen Personen, nicht dagegen die Personen, die nur mit Nebenwohnsitz in Wiesbaden gemeldet sind. Ebenfalls nicht zur ausgewiesenen Bevölkerung gehören die Angehörigen der ausländischen Stationierungsstreitkräfte sowie deren Familien. Als Quelle für die Bevölkerungszahl in Wiesbaden gilt wie in anderen Städten und Kommunen dabei das Einwohnermeldewesen der Stadt, sodass sich die hier veröffentlichte Einwohnerzahl von der amtlichen Bevölkerungszahl unterscheidet, die von den Statistischen Landesämtern durch Fortschreibung der Volkszählungs- bzw. Zensusergebnisse ermittelt wird. Seit Einführung der Zweitwohnungssteuer am 1.1.2016 ist im Einwohnerregister von einer realistischen Zahl der Personen mit Nebenwohnsitz auszugehen, zusammen mit der Bevölkerung am Ort der Hauptwohnung bilden beide die wohnberechtigte Bevölkerung. Quelle: Melderegister, emeld21 Erläuterungen: - Als Ausländerinnen und Ausländer gelten Personen, die nicht die deutsche Staatsangehörigkeit besitzen. Dazu gehören auch Staatenlose und Personen mit ungeklärter Staatsangehörigkeit. Deutsche, die zugleich eine andere Staatsangehörigkeit besitzen, zählen dagegen nicht zu diesem Personenkreis. Die Klassifikation der Staatsangehörigkeiten basiert auf der vom Statistischen Bundesamt herausgegebenen Staats- und Gebietssystematik. Teilweise gibt es im Einwohnermeldedatensatz noch Personen mit Staatsangehörigkeitsschlüsseln, die heute nicht mehr aktuell sind: So wird Jugoslawien-Altfall zu Serbien, Sowjetunion-Altfall zur Russischen Föderation, CSSR-Altfall zur Tschechischen Republik hinzugerechnet. Als ausländische EU-Bürger/-innen werden die Staatsangehörigen der Nationen bezeichnet, die zu dem jeweiligen Stichtag Mitglied der Europäischen Union sind. Spaltenübersicht: - ortsbezirk_id - ortsbezirk_name - bevoelkerung - frauen - deutsche - auslaender_innen Weitere jährliche Informationen und Graphiken sind zu finden im Kapitel 'Bevölkerung' unter https://www.wiesbaden.de/jahrbuch. Bei Fragen und Wünschen bitte an das Postfach statistik@wiesbaden.de wenden.;CSV, JSON;2026-01-16;https://opendata.cloud.wiesbaden.de/app/data-catalog/b386ec7a-163d-4056-9dcf-b7b2a7374b70;b386ec7a-163d-4056-9dcf-b7b2a7374b70;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI, REGI;Bevölkerung und Gesellschaft / Regionen und Städte;Kurzinfo Bevölkerungsbestand nach Ortsbezirken in Wiesbaden - Januar 2025;Dieser Datensatz ist ein Auszug aus den monatlichen Kurzinformationen über den Bevölkerungsbestand des Amtes für Statistik und Stadtforschung. Im PDF Format erscheinen die Kurzinformation unter: https://www.wiesbaden.de/leben-in-wiesbaden/stadtportraet/daten-fakten/statistik-aktuell. Der Feststellung der Bevölkerungszahl liegt der Begriff der Bevölkerung am Ort der alleinigen bzw. Hauptwohnung zu Grunde. Zur Bevölkerung zählen demnach auch die mit Hauptwohnsitz gemeldeten ausländischen und staatenlosen Personen, nicht dagegen die Personen, die nur mit Nebenwohnsitz in Wiesbaden gemeldet sind. Ebenfalls nicht zur ausgewiesenen Bevölkerung gehören die Angehörigen der ausländischen Stationierungsstreitkräfte sowie deren Familien. Als Quelle für die Bevölkerungszahl in Wiesbaden gilt wie in anderen Städten und Kommunen dabei das Einwohnermeldewesen der Stadt, sodass sich die hier veröffentlichte Einwohnerzahl von der amtlichen Bevölkerungszahl unterscheidet, die von den Statistischen Landesämtern durch Fortschreibung der Volkszählungs- bzw. Zensusergebnisse ermittelt wird. Seit Einführung der Zweitwohnungssteuer am 1.1.2016 ist im Einwohnerregister von einer realistischen Zahl der Personen mit Nebenwohnsitz auszugehen, zusammen mit der Bevölkerung am Ort der Hauptwohnung bilden beide die wohnberechtigte Bevölkerung. Quelle: Melderegister, emeld21 Erläuterungen: - Als Ausländerinnen und Ausländer gelten Personen, die nicht die deutsche Staatsangehörigkeit besitzen. Dazu gehören auch Staatenlose und Personen mit ungeklärter Staatsangehörigkeit. Deutsche, die zugleich eine andere Staatsangehörigkeit besitzen, zählen dagegen nicht zu diesem Personenkreis. Die Klassifikation der Staatsangehörigkeiten basiert auf der vom Statistischen Bundesamt herausgegebenen Staats- und Gebietssystematik. Teilweise gibt es im Einwohnermeldedatensatz noch Personen mit Staatsangehörigkeitsschlüsseln, die heute nicht mehr aktuell sind: So wird Jugoslawien-Altfall zu Serbien, Sowjetunion-Altfall zur Russischen Föderation, CSSR-Altfall zur Tschechischen Republik hinzugerechnet. Als ausländische EU-Bürger/-innen werden die Staatsangehörigen der Nationen bezeichnet, die zu dem jeweiligen Stichtag Mitglied der Europäischen Union sind. Spaltenübersicht: - ortsbezirk_id - ortsbezirk_name - bevoelkerung - frauen - deutsche - auslaender_innen Weitere jährliche Informationen und Graphiken sind zu finden im Kapitel 'Bevölkerung' unter https://www.wiesbaden.de/jahrbuch. Bei Fragen und Wünschen bitte an das Postfach statistik@wiesbaden.de wenden.;CSV, JSON;2026-01-16;https://opendata.cloud.wiesbaden.de/app/data-catalog/28fb190c-fc1e-4716-aa6f-4378f85da4fc;28fb190c-fc1e-4716-aa6f-4378f85da4fc;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI, REGI;Bevölkerung und Gesellschaft / Regionen und Städte;Kurzinfo Bevölkerungsbestand nach Ortsbezirken in Wiesbaden - Januar 2026;Dieser Datensatz beinhaltet aktuelle Kurzinformationen aus der Wiesbadener Statistik zum Thema Bevölkerungsbestand in den Ortsbezirken am 31.01.2026. Weitere jährliche Informationen und Graphiken sind zu finden im Kapitel 'Bevölkerung' unter https://www.wiesbaden.de/jahrbuch. Bei Fragen und Wünschen bitte an das Postfach statistik@wiesbaden.de wenden. Hinweis zur Geheimhaltung: Zur Wahrung des Datenschutzes und statistischer Geheimhaltung wurden Zellen mit kleinen Fallzahlen angepasst. Für alle numerischen Werte gilt: Werte kleiner als 3 werden auf 0 gesetzt, Werte zwischen 3 und 5 werden auf 5 gerundet. Zusätzlich wird bei Bedarf eine weitere Zelle auf 5 gesetzt, um Rückschlüsse über Rand- bzw. Gesamtsummen zu vermeiden.;CSV, JSON;2026-02-02;https://opendata.cloud.wiesbaden.de/app/data-catalog/8f6a60dc-bb88-4752-aede-330b13a73677;8f6a60dc-bb88-4752-aede-330b13a73677;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI, REGI;Bevölkerung und Gesellschaft / Regionen und Städte;Kurzinfo Bevölkerungsbestand nach Ortsbezirken in Wiesbaden - März 2025;Dieser Datensatz ist ein Auszug aus den monatlichen Kurzinformationen über den Bevölkerungsbestand des Amtes für Statistik und Stadtforschung. Im PDF Format erscheinen die Kurzinformation unter: https://www.wiesbaden.de/leben-in-wiesbaden/stadtportraet/daten-fakten/statistik-aktuell. Der Feststellung der Bevölkerungszahl liegt der Begriff der Bevölkerung am Ort der alleinigen bzw. Hauptwohnung zu Grunde. Zur Bevölkerung zählen demnach auch die mit Hauptwohnsitz gemeldeten ausländischen und staatenlosen Personen, nicht dagegen die Personen, die nur mit Nebenwohnsitz in Wiesbaden gemeldet sind. Ebenfalls nicht zur ausgewiesenen Bevölkerung gehören die Angehörigen der ausländischen Stationierungsstreitkräfte sowie deren Familien. Als Quelle für die Bevölkerungszahl in Wiesbaden gilt wie in anderen Städten und Kommunen dabei das Einwohnermeldewesen der Stadt, sodass sich die hier veröffentlichte Einwohnerzahl von der amtlichen Bevölkerungszahl unterscheidet, die von den Statistischen Landesämtern durch Fortschreibung der Volkszählungs- bzw. Zensusergebnisse ermittelt wird. Seit Einführung der Zweitwohnungssteuer am 1.1.2016 ist im Einwohnerregister von einer realistischen Zahl der Personen mit Nebenwohnsitz auszugehen, zusammen mit der Bevölkerung am Ort der Hauptwohnung bilden beide die wohnberechtigte Bevölkerung. Quelle: Melderegister, emeld21 Erläuterungen: - Als Ausländerinnen und Ausländer gelten Personen, die nicht die deutsche Staatsangehörigkeit besitzen. Dazu gehören auch Staatenlose und Personen mit ungeklärter Staatsangehörigkeit. Deutsche, die zugleich eine andere Staatsangehörigkeit besitzen, zählen dagegen nicht zu diesem Personenkreis. Die Klassifikation der Staatsangehörigkeiten basiert auf der vom Statistischen Bundesamt herausgegebenen Staats- und Gebietssystematik. Teilweise gibt es im Einwohnermeldedatensatz noch Personen mit Staatsangehörigkeitsschlüsseln, die heute nicht mehr aktuell sind: So wird Jugoslawien-Altfall zu Serbien, Sowjetunion-Altfall zur Russischen Föderation, CSSR-Altfall zur Tschechischen Republik hinzugerechnet. Als ausländische EU-Bürger/-innen werden die Staatsangehörigen der Nationen bezeichnet, die zu dem jeweiligen Stichtag Mitglied der Europäischen Union sind. Spaltenübersicht: - ortsbezirk_id - ortsbezirk_name - bevoelkerung - frauen - deutsche - auslaender_innen Weitere jährliche Informationen und Graphiken sind zu finden im Kapitel 'Bevölkerung' unter https://www.wiesbaden.de/jahrbuch. Bei Fragen und Wünschen bitte an das Postfach statistik@wiesbaden.de wenden.;CSV, JSON;2026-01-16;https://opendata.cloud.wiesbaden.de/app/data-catalog/1a4a406b-ae67-4865-b982-57734a92cb25;1a4a406b-ae67-4865-b982-57734a92cb25;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI, REGI;Bevölkerung und Gesellschaft / Regionen und Städte;Kurzinfo Bevölkerungsbestand nach Ortsbezirken in Wiesbaden - Oktober 2025;Dieser Datensatz ist ein Auszug aus den monatlichen Kurzinformationen über den Bevölkerungsbestand des Amtes für Statistik und Stadtforschung. Im PDF Format erscheinen die Kurzinformation unter: https://www.wiesbaden.de/leben-in-wiesbaden/stadtportraet/daten-fakten/statistik-aktuell. Der Feststellung der Bevölkerungszahl liegt der Begriff der Bevölkerung am Ort der alleinigen bzw. Hauptwohnung zu Grunde. Zur Bevölkerung zählen demnach auch die mit Hauptwohnsitz gemeldeten ausländischen und staatenlosen Personen, nicht dagegen die Personen, die nur mit Nebenwohnsitz in Wiesbaden gemeldet sind. Ebenfalls nicht zur ausgewiesenen Bevölkerung gehören die Angehörigen der ausländischen Stationierungsstreitkräfte sowie deren Familien. Als Quelle für die Bevölkerungszahl in Wiesbaden gilt wie in anderen Städten und Kommunen dabei das Einwohnermeldewesen der Stadt, sodass sich die hier veröffentlichte Einwohnerzahl von der amtlichen Bevölkerungszahl unterscheidet, die von den Statistischen Landesämtern durch Fortschreibung der Volkszählungs- bzw. Zensusergebnisse ermittelt wird. Seit Einführung der Zweitwohnungssteuer am 1.1.2016 ist im Einwohnerregister von einer realistischen Zahl der Personen mit Nebenwohnsitz auszugehen, zusammen mit der Bevölkerung am Ort der Hauptwohnung bilden beide die wohnberechtigte Bevölkerung. Quelle: Melderegister, emeld21 Erläuterungen: - Als Ausländerinnen und Ausländer gelten Personen, die nicht die deutsche Staatsangehörigkeit besitzen. Dazu gehören auch Staatenlose und Personen mit ungeklärter Staatsangehörigkeit. Deutsche, die zugleich eine andere Staatsangehörigkeit besitzen, zählen dagegen nicht zu diesem Personenkreis. Die Klassifikation der Staatsangehörigkeiten basiert auf der vom Statistischen Bundesamt herausgegebenen Staats- und Gebietssystematik. Teilweise gibt es im Einwohnermeldedatensatz noch Personen mit Staatsangehörigkeitsschlüsseln, die heute nicht mehr aktuell sind: So wird Jugoslawien-Altfall zu Serbien, Sowjetunion-Altfall zur Russischen Föderation, CSSR-Altfall zur Tschechischen Republik hinzugerechnet. Als ausländische EU-Bürger/-innen werden die Staatsangehörigen der Nationen bezeichnet, die zu dem jeweiligen Stichtag Mitglied der Europäischen Union sind. Spaltenübersicht: - ortsbezirk_id - ortsbezirk_name - bevoelkerung - frauen - deutsche - auslaender_innen Weitere jährliche Informationen und Graphiken sind zu finden im Kapitel 'Bevölkerung' unter https://www.wiesbaden.de/jahrbuch. Bei Fragen und Wünschen bitte an das Postfach statistik@wiesbaden.de wenden.;CSV, JSON;2026-01-16;https://opendata.cloud.wiesbaden.de/app/data-catalog/b54a1269-ec0b-45c7-96f9-72a549af53da;b54a1269-ec0b-45c7-96f9-72a549af53da;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI, REGI;Bevölkerung und Gesellschaft / Regionen und Städte;Kurzinfo Durchschnittsalter nach Ortsbezirken in Wiesbaden - Januar 2026;Dieser Datensatz beinhaltet aktuelle Kurzinformationen aus der Wiesbadener Statistik zum Thema Durchschnittsalter in den Ortsbezirken am 31.01.2026. Weitere jährliche Informationen und Graphiken sind zu finden im Kapitel 'Bevölkerung' unter https://www.wiesbaden.de/jahrbuch. Bei Fragen und Wünschen bitte an das Postfach statistik@wiesbaden.de wenden. Hinweis zur Geheimhaltung: Zur Wahrung des Datenschutzes und statistischer Geheimhaltung wurden Zellen mit kleinen Fallzahlen angepasst. Für alle numerischen Werte gilt: Werte kleiner als 3 werden auf 0 gesetzt, Werte zwischen 3 und 5 werden auf 5 gerundet. Zusätzlich wird bei Bedarf eine weitere Zelle auf 5 gesetzt, um Rückschlüsse über Rand- bzw. Gesamtsummen zu vermeiden.;CSV, JSON;2026-02-02;https://opendata.cloud.wiesbaden.de/app/data-catalog/6d46b621-7c06-428c-b529-225a5795832e;6d46b621-7c06-428c-b529-225a5795832e;12_statistik_stadtforschung_lhw
Amt für Statistik und Stadtforschung, Landeshauptstadt Wiesbaden;SOCI, REGI;Bevölkerung und Gesellschaft / Regionen und Städte;Wohnungs- und Gebäudestruktur in Wiesbaden – 2012 bis 2024;Dieser Datensatz ist ein Auszug aus dem Statistischen Informationssystems des Amtes für Statistik und Stadtforschung aus dem Kapitel 'Bauen und Wohnen'. Erläuterungen: - Als Wohnung gilt die Gesamtheit der Räume, die zur Unterbringung eines Haushalts bestimmt ist und die eine eigene Küche oder Kochnische sowie einen eigenen Wohnungseingang aufweist. - Wohngebäude sind Gebäude, die mindestens zur Hälfte (gemessen an der Gesamtnutzfläche) Wohnzwecken dienen. - Nichtwohngebäude sind Gebäude, die überwiegend für Nichtwohnzwecke (gemessen an der Gesamtnutzfläche) bestimmt sind. Hierzu zählen beispielsweise Bürogebäude, gewerbliche Betriebsgebäude oder Schulgebäude. Als Nichtwohngebäude werden aber auch Gebäude mit gemischter Nutzung gezählt, bei denen weniger als die Hälfte Wohnzwecken dient. Spaltenübersicht: - Jahr - Wohnungsbestand - Veränderung - Wohnungsbestand in Wohngebäuden - Wohnungsbestand in Ein- und Zweifamilienhäuser - Wohnungsbestand in Nichtwohngebäuden - Wohnungsbestand der 1-Raum-Wohnungen - Wohnungsbestand der 2-Raum-Wohnungen - Wohnungsbestand der 3-Raum-Wohnungen - Wohnungsbestand der 4-Raum-Wohnungen - Wohnungsbestand der 5-und-mehr-Raum-Wohnungen - Durchschnittliche Wohnfläche je Wohnung in qm - Durchschnittliche Wohnfläche je Einwohner in qm - Fertiggestellte Wohnungen im Neubau der letzten 5 Jahre - Wohngebäudebestand - Veränderung 2 - Wohngebäudebestand der Einfamilienhäuser - Wohngebäudebestand der Zweifamilienhäuser - Wohngebäudebestand mit 3 und mehr Wohnungen - Wohnheimbestand - Wohnungsbestand in Wohnheimen Weitere Informationen und Graphiken sind zu finden im Kapitel 'Bauen und Wohnen' unter https://www.wiesbaden.de/jahrbuch. Bei Fragen und Wünschen bitte an das Postfach statistik@wiesbaden.de wenden.;CSV, JSON;2026-01-14;https://opendata.cloud.wiesbaden.de/app/data-catalog/c6706263-4e29-4a36-a55b-806205717b03;c6706263-4e29-4a36-a55b-806205717b03;12_statistik_stadtforschung_lhw
